FactSales[TransactionID];FactSales[SellerID];FactSales[CustomerID];FactSales[Invoice];FactSales[SKUID];FactSales[Quantity];FactSales[UnitaryPrice];FactSales[TaxRate];FactSales[invoice_Hora];FactSales[Invoice_Min]
133327;137;195;106524;240;61;2.73;15;12;9
133330;137;284;106525;368;44;5.1;15;13;0
133334;137;692;106528;463;21;18.54;15;23;17
133535;137;624;106601;601;11;13.39;15;12;16
133537;137;624;106601;480;66;18.36;15;12;16
133538;137;624;106601;619;11;32.64;15;12;16
133539;137;692;106603;265;143;4.18;15;14;23
133746;137;285;106699;247;29;32.64;15;20;26
133747;137;285;106699;476;33;18.18;15;20;26
133748;137;285;106699;240;71;2.75;15;20;26
133749;137;391;106700;456;14;18.18;15;12;47
133750;137;391;106700;256;63;4.18;15;12;47
133751;137;391;106700;261;184;3.81;15;12;47
133907;137;285;106772;283;46;3.57;15;9;43
133913;137;633;106774;311;71;29.58;15;19;12
134189;137;138;106883;451;88;18.36;15;11;52
134194;137;298;106884;443;14;35.35;15;21;52
134196;137;298;106884;422;15;30;15;21;52
134210;137;692;106889;216;83;25.5;15;22;29
134211;137;692;106889;306;66;103.02;15;22;29
134389;137;363;106959;250;156;3.81;15;21;42
134391;137;363;106959;430;11;25.75;15;21;42
134500;137;138;107009;227;59;4.22;15;22;35
134504;137;139;107011;606;12;13.13;15;15;39
134505;137;195;107013;483;59;18.18;15;12;7
134506;137;195;107013;518;12;30;15;12;7
134508;137;195;107013;507;11;234.6;15;12;7
134509;137;195;107013;289;117;1.14;15;12;7
134510;137;195;107013;357;86;18.36;15;12;7
134511;137;195;107013;368;49;5.1;15;12;7
134518;137;692;107016;393;12;32.96;15;9;58
134520;137;692;107016;633;13;240;15;9;58
134794;137;363;107110;463;15;18.18;15;16;16
134804;137;624;107113;278;198;2.14;15;10;23
134806;137;633;107114;349;75;18.54;15;10;11
134807;137;633;107114;227;65;4.18;15;10;11
135339;137;138;107309;268;222;3.77;15;21;28
135340;137;138;107309;342;11;16.48;15;21;28
135342;137;138;107309;302;44;48.96;15;21;28
135346;137;391;107312;326;34;111.24;15;13;13
135582;137;138;107415;416;12;35.02;15;10;18
135586;137;138;107415;251;24;4.18;15;10;18
135588;137;363;107417;510;12;232.3;15;9;40
135589;137;363;107417;233;14;1.91;15;9;40
135599;137;633;107420;271;21;3.61;15;17;31
135917;137;115;107546;225;73;4.3;15;17;45
135919;137;284;107547;354;61;18.18;15;20;25
135922;137;284;107547;306;81;103.02;15;20;25
135924;137;285;107548;225;57;4.3;15;14;35
136099;137;284;107631;480;73;18.54;15;12;10
136411;137;114;107745;356;34;18.36;15;14;51
136412;137;114;107745;480;62;18.36;15;14;51
136413;137;114;107745;256;155;4.14;15;14;51
136414;137;115;107746;485;29;18.18;15;15;15
136415;137;115;107746;336;36;24.48;15;15;15
136417;137;115;107746;616;11;13.39;15;15;15
136418;137;139;107747;319;77;26.52;15;11;46
137022;137;114;108007;283;123;3.57;15;12;44
137023;137;139;108008;603;12;13.39;15;23;24
137025;137;139;108008;481;76;18.54;15;23;24
137027;137;285;108009;316;38;42;15;16;16
137034;137;363;108011;292;195;2.55;15;22;33
137551;137;624;108215;261;74;3.74;15;21;45
137556;137;692;108218;513;11;234.6;15;16;9
137558;137;692;108218;336;66;24.48;15;16;9
137559;137;692;108218;306;51;105.06;15;16;9
137755;137;115;108312;364;22;5.15;15;12;47
137758;137;115;108312;399;12;32.96;15;12;47
137761;137;195;108313;385;12;32.32;15;19;3
137765;137;363;108316;290;177;1.05;15;23;56
137766;137;363;108316;281;101;2.06;15;23;56
137774;137;624;108319;465;24;18.54;15;21;21
137775;137;624;108319;234;78;2.73;15;21;21
138452;137;391;108584;303;19;32.64;15;9;17
138672;137;285;108687;361;75;5.05;15;9;8
138675;137;285;108687;272;148;2.93;15;9;8
138676;137;285;108687;251;98;4.18;15;9;8
138871;137;138;108774;360;54;18.18;15;17;36
138874;137;195;108775;306;41;103.02;15;11;23
138876;137;195;108775;327;33;33.33;15;11;23
138877;137;284;108777;309;67;45.45;15;12;28
138878;137;284;108777;361;48;5.1;15;12;28
138879;137;284;108777;578;14;13.26;15;12;28
138880;137;284;108777;510;11;230;15;12;28
139135;137;391;108863;514;11;230;15;10;54
139318;137;298;108944;368;35;5.15;15;15;39
139320;137;692;108946;479;69;18.18;15;14;6
139464;137;115;109002;366;98;5.1;15;10;39
139468;137;139;109003;261;151;3.74;15;10;58
139616;137;114;109064;276;179;0.98;15;21;54
139622;137;633;109070;463;49;18.36;15;16;38
139626;137;692;109072;250;190;3.77;15;17;52
140307;137;298;109305;438;11;35.7;15;22;7
140543;137;139;109408;545;13;13.13;15;9;42
140544;137;284;109409;276;24;0.96;15;20;50
140546;137;284;109409;261;61;3.81;15;20;50
140549;137;298;109411;309;68;46.35;15;20;0
140553;137;304;109412;487;58;18.36;15;10;22
140782;137;114;109502;293;195;1.07;15;21;26
140783;137;284;109504;303;47;32.32;15;15;1
140784;137;284;109504;483;15;18.36;15;15;1
140786;137;284;109504;331;43;107.1;15;15;1
140787;137;298;109505;316;13;42.42;15;22;23
140789;137;298;109505;225;66;4.3;15;22;23
140790;137;298;109505;234;23;2.73;15;22;23
140798;137;633;109510;482;42;18.36;15;15;3
140800;137;633;109510;368;52;5.05;15;15;3
141246;137;139;109676;233;23;1.95;15;22;18
141247;137;139;109676;214;57;50;15;22;18
141488;137;115;109779;248;149;4.18;15;19;0
141489;137;115;109779;416;15;34;15;19;0
141492;137;138;109781;334;25;15;15;22;28
141493;137;138;109781;214;74;51.5;15;22;28
141494;137;138;109781;481;23;18.36;15;22;28
141495;137;138;109781;302;58;48.48;15;22;28
141497;137;139;109782;449;43;18.54;15;18;12
141498;137;139;109782;268;87;3.81;15;18;12
141499;137;139;109782;598;11;13.13;15;18;12
141503;137;284;109784;233;34;1.89;15;14;20
141710;137;284;109881;350;87;18.18;15;11;27
141711;137;284;109881;224;11;87.87;15;11;27
141712;137;284;109881;263;167;4.14;15;11;27
141713;137;284;109881;578;13;13.13;15;11;27
141894;137;138;109959;328;27;18.54;15;16;10
141896;137;138;109959;241;73;32.32;15;16;10
141900;137;139;109961;559;13;13.13;15;14;59
141901;137;284;109962;215;58;38.63;15;9;22
141903;137;304;109964;214;12;50;15;10;4
141905;137;304;109964;241;77;32.32;15;10;4
141906;137;304;109964;352;98;18.54;15;10;4
142203;137;304;110077;225;21;4.43;15;20;3
142204;137;304;110077;407;12;32.64;15;20;3
142359;137;391;110153;647;14;25.5;15;22;8
142360;137;391;110153;258;43;3.81;15;22;8
142505;137;195;110225;256;135;4.22;15;20;43
142507;137;195;110225;555;12;13.26;15;20;43
142737;137;115;110322;260;39;4.22;15;19;7
142739;137;139;110323;608;11;13.26;15;23;12
142740;137;139;110323;476;97;18.36;15;23;12
142741;137;139;110323;482;61;18.54;15;23;12
142742;137;285;110325;348;46;18.18;15;22;25
142743;137;285;110325;489;58;18.54;15;22;25
142746;137;285;110325;336;44;24;15;22;25
142765;137;692;110329;334;44;15.15;15;20;6
143105;137;285;110456;498;14;18.18;15;10;31
143108;137;285;110456;512;13;230;15;10;31
143110;137;304;110458;297;13;244.8;15;9;55
143112;137;304;110458;265;86;4.22;15;9;55
143576;137;138;110646;230;36;2.4;15;18;2
143578;137;138;110646;356;87;18.36;15;18;2
143579;137;363;110647;348;23;18.54;15;10;48
143580;137;363;110647;334;42;15.3;15;10;48
143581;137;363;110647;485;39;18.54;15;10;48
145046;137;391;111182;401;11;32.96;15;22;25
145376;137;298;111308;247;53;32.64;15;14;23
145674;137;692;111432;237;81;2.78;15;18;7
146158;137;114;111607;336;34;24.48;15;19;5
146160;137;284;111609;592;11;13.26;15;17;53
146161;137;284;111609;293;23;1.06;15;17;53
146543;137;391;111772;286;103;2.74;15;12;37
146735;137;139;111840;322;65;37;15;10;50
146736;137;139;111840;464;94;18.36;15;10;50
146737;137;139;111840;278;144;2.1;15;10;50
147238;137;363;112036;234;78;2.75;15;10;1
147889;137;363;112287;261;43;3.77;15;12;8
148031;137;285;112356;480;86;18.54;15;12;27
148032;137;285;112356;256;149;4.14;15;12;27
148270;137;139;112449;543;13;13.26;15;23;25
148271;137;139;112449;287;62;1.28;15;23;25
148878;137;284;112683;518;15;30.9;15;17;6
148880;137;304;112684;240;33;2.75;15;21;16
148882;137;304;112684;465;59;18.18;15;21;16
148884;137;304;112684;430;13;25.75;15;21;16
149159;137;363;112790;264;134;3.77;15;17;14
149457;137;633;112896;549;13;13.13;15;20;50
149620;137;633;112964;327;59;33.99;15;13;1
149844;137;298;113042;536;11;13.39;15;21;45
149845;137;298;113042;516;11;45.45;15;21;45
149849;137;624;113046;214;11;50.5;15;14;14
149998;137;195;113101;263;101;4.18;15;22;54
150010;137;633;113106;470;24;18.18;15;12;26
150011;137;633;113106;271;111;3.57;15;12;26
150013;137;633;113106;290;63;1.05;15;12;26
150264;137;363;113207;301;59;108.15;15;9;26
150265;137;692;113209;244;13;32.32;15;17;24
150506;137;115;113323;482;76;18.18;15;12;30
150507;137;115;113323;338;66;20.2;15;12;30
150508;137;115;113323;395;11;32.32;15;12;30
150796;137;138;113447;325;44;22.22;15;9;48
150798;137;285;113449;264;58;3.74;15;9;41
150800;137;298;113450;302;58;48.96;15;19;19
151371;137;285;113654;215;79;38.25;15;21;49
151383;137;692;113659;349;32;18.54;15;11;32
151864;137;195;113861;479;62;18.54;15;9;0
151865;137;298;113863;463;88;18.54;15;23;27
152048;137;114;113923;464;21;18.54;15;19;50
152049;137;114;113923;404;12;32.96;15;19;50
152052;137;114;113923;570;14;13.39;15;19;50
152058;137;633;113927;390;13;32.64;15;16;43
152214;137;285;113996;268;282;3.74;15;23;20
152215;137;285;113996;294;12;247.2;15;23;20
152216;137;391;113998;357;15;18.18;15;15;24
152217;137;391;113998;433;14;25.75;15;15;24
152219;137;391;113998;322;35;37.74;15;15;24
152512;137;114;114113;473;42;18.54;15;22;28
152513;137;114;114113;331;29;108.15;15;22;28
152514;137;114;114113;290;61;1.06;15;22;28
152516;137;195;114114;309;81;45.9;15;10;21
152845;137;391;114243;322;21;37.74;15;12;51
152846;137;391;114243;572;15;13.39;15;12;51
153043;137;114;114325;289;102;1.14;15;17;18
153044;137;114;114325;559;15;13.26;15;17;18
153046;137;298;114326;292;195;2.6;15;22;2
153047;137;298;114326;338;82;20.2;15;22;2
153048;137;298;114326;290;24;1.07;15;22;2
153231;137;285;114411;463;84;18.36;15;10;9
153249;137;692;114418;313;17;101.97;15;13;17
153250;137;692;114418;608;12;13.26;15;13;17
153251;137;692;114418;443;14;35.35;15;13;17
153654;137;139;114595;286;81;2.74;15;21;29
153655;137;139;114595;390;11;32.32;15;21;29
154130;137;391;114776;563;11;13.13;15;14;34
154131;137;391;114776;326;29;111.24;15;14;34
154140;137;633;114781;303;51;32.96;15;14;14
154142;137;633;114781;325;25;22.66;15;14;14
154143;137;633;114781;334;74;15;15;14;14
154144;137;633;114781;557;13;13.26;15;14;14
154418;137;114;114888;501;11;345;15;21;17
154423;137;195;114890;331;71;108.15;15;20;30
154426;137;285;114892;325;66;22.22;15;22;26
154432;137;391;114895;320;11;114.24;15;10;14
154645;137;138;114978;387;14;32.96;15;23;16
154767;137;304;115030;404;11;32.64;15;12;50
154872;137;114;115083;348;89;18.36;15;20;8
154876;137;391;115085;316;57;42;15;20;54
154878;137;391;115085;501;11;351.9;15;20;54
155134;137;304;115191;547;12;13.39;15;16;39
155137;137;304;115191;382;14;32.32;15;16;39
155835;137;115;115458;478;95;18.18;15;12;22
155836;137;139;115459;326;54;108;15;18;16
155837;137;139;115459;336;84;24.48;15;18;16
21062;137;470;62695;271;200;3.5;15;10;29
21617;137;470;62914;276;125;0.95;15;19;50
21620;137;470;62914;278;75;2.1;15;19;50
21806;137;470;62999;278;250;2.1;15;19;33
22260;137;470;63181;276;75;0.95;15;21;14
22262;137;470;63181;288;175;1.14;15;21;14
23263;137;470;63603;278;25;2.1;15;13;15
27340;137;470;65135;292;125;2.55;15;23;12
27341;137;470;65135;230;35;2.4;15;23;12
39267;137;470;69738;215;90;37.5;15;17;16
55490;137;470;75996;225;90;4.3;15;9;56
24244;137;470;63954;338;90;20;15;16;44
24556;137;470;64080;274;250;0.66;15;23;19
29839;137;470;66106;225;90;4.3;15;18;55
29850;137;470;66106;293;25;1.05;15;18;55
29854;137;470;66106;289;25;1.11;15;18;55
26368;137;470;64724;306;90;102;15;10;30
37854;137;470;69196;272;260;2.9;15;10;5
52433;137;470;74770;274;125;0.66;15;17;43
52434;137;470;74770;292;200;2.55;15;17;43
51181;137;470;74282;290;150;1.05;15;10;30
28690;137;470;65653;292;125;2.55;15;17;19
31031;137;470;66528;272;104;2.9;15;14;22
30129;137;470;66202;233;15;1.89;15;15;41
30494;137;470;66333;311;90;29;15;11;40
33669;137;470;67591;276;200;0.95;15;18;10
38717;137;470;69523;293;200;1.05;15;18;1
38718;137;470;69523;288;75;1.14;15;18;1
38719;137;470;69523;230;25;2.4;15;18;1
40815;137;470;70292;283;75;3.5;15;9;36
40818;137;470;70292;290;200;1.05;15;9;36
32169;137;470;66987;288;75;1.14;15;11;12
33160;137;470;67393;289;125;1.11;15;16;34
33162;137;470;67393;225;90;4.3;15;16;34
44146;137;470;71550;274;175;0.66;15;19;59
36350;137;470;68638;289;175;1.11;15;13;24
36353;137;470;68638;288;250;1.14;15;13;24
36628;137;470;68733;289;225;1.11;15;13;3
47286;137;470;72781;233;25;1.89;15;23;38
39962;137;470;69992;274;25;0.66;15;17;8
49662;137;470;73706;316;90;42;15;19;11
56850;137;470;76507;293;125;1.05;15;18;50
56853;137;470;76507;287;125;1.28;15;18;50
51445;137;470;74391;301;90;105;15;14;48
46223;137;470;72373;331;90;105;15;15;20
59221;137;470;77422;290;250;1.05;15;18;1
62234;137;470;78615;272;156;2.9;15;22;8
63146;137;470;78969;338;90;20;15;14;58
64821;137;470;79661;278;175;2.1;15;9;19
65600;137;470;79975;218;90;12.5;15;11;33
66007;137;470;80129;272;260;2.9;15;20;6
66733;137;470;80406;288;200;1.14;15;17;15
68038;137;470;80930;272;234;2.9;15;21;25
68039;137;470;80930;281;150;2.04;15;21;25
70482;137;470;81882;281;225;2.04;15;23;33
73190;137;470;82978;230;25;2.4;15;14;15
75355;137;470;83798;322;90;37;15;21;19
75649;137;470;83915;278;75;2.1;15;21;23
76794;137;470;84368;292;225;2.55;15;11;54
76797;137;470;84368;293;250;1.05;15;11;54
79107;137;470;85254;281;225;2.04;15;13;13
80061;137;470;85646;292;25;2.55;15;11;11
82587;137;470;86646;274;75;0.66;15;18;10
82590;137;470;86646;272;52;2.9;15;18;10
83408;137;470;86972;293;250;1.05;15;20;52
84440;137;470;87371;276;150;0.95;15;12;45
85382;137;470;87728;288;125;1.14;15;20;22
85885;137;470;87934;276;75;0.95;15;21;10
86199;137;470;88065;274;250;0.66;15;17;52
86202;137;470;88065;322;90;37;15;17;52
87593;137;470;88607;215;90;37.5;15;9;37
88102;137;470;88814;274;75;0.66;15;14;4
88809;137;470;89092;290;175;1.05;15;9;43
90141;137;470;89621;276;175;0.95;15;12;51
90145;137;470;89621;309;90;45;15;12;51
91010;137;470;89967;292;75;2.55;15;15;56
92130;137;470;90391;274;175;0.66;15;12;42
93567;137;470;90955;272;182;2.9;15;23;20
94482;137;470;91303;325;90;22;15;21;16
95602;137;470;91752;320;90;112;15;10;4
95605;137;470;91752;326;90;108;15;10;4
96387;137;470;92070;283;250;3.5;15;22;23
96389;137;470;92070;287;250;1.28;15;22;23
99291;137;470;93286;281;150;2.04;15;14;26
99539;137;470;93395;292;250;2.55;15;19;29
99788;137;470;93502;281;150;2.04;15;18;56
101647;137;470;94242;225;90;4.3;15;12;2
101648;137;470;94242;325;90;22;15;12;2
102449;137;470;94523;281;253;2.08;15;9;59
102450;137;470;94523;408;11;32.96;15;9;59
102755;137;470;94661;492;32;18.18;15;23;36
102758;137;470;94661;458;113;18.36;15;23;36
102760;137;470;94661;316;53;42.42;15;23;36
102762;137;470;94661;251;148;4.22;15;23;36
102763;137;470;94661;513;11;236.9;15;23;36
102764;137;470;94661;334;25;15.3;15;23;36
103473;137;470;94957;555;13;13.26;15;17;38
103657;137;470;95015;244;13;32.32;15;12;39
103910;137;470;95105;650;15;25.25;15;23;36
104082;137;470;95179;549;13;13.13;15;11;37
104083;137;470;95179;364;116;5.1;15;11;37
104085;137;470;95179;416;14;34;15;11;37
104086;137;470;95179;334;77;15.3;15;11;37
104090;137;470;95179;533;14;25.75;15;11;37
104525;137;470;95360;338;66;20.6;15;9;31
105163;137;470;95620;271;65;3.5;15;12;51
105164;137;470;95620;287;105;1.32;15;12;51
105386;137;470;95706;611;12;13.13;15;9;40
105387;137;470;95706;461;17;18.18;15;9;40
105682;137;470;95833;626;13;32.96;15;19;34
105809;137;470;95888;303;83;32.96;15;10;57
105810;137;470;95888;313;98;101.97;15;10;57
105812;137;470;95888;461;78;18.54;15;10;57
105813;137;470;95888;508;13;232.3;15;10;57
106059;137;470;95986;332;37;30.9;15;14;47
106061;137;470;95986;650;17;25.75;15;14;47
106062;137;470;95986;230;29;2.45;15;14;47
106066;137;470;95986;518;15;30.9;15;14;47
106418;137;470;96125;411;14;34;15;10;30
106419;137;470;96125;503;11;290.7;15;10;30
106420;137;470;96125;573;11;13.26;15;10;30
106422;137;470;96125;642;17;32.64;15;10;30
106721;137;470;96225;218;57;12.5;15;11;56
106905;137;470;96296;241;98;32.32;15;18;18
107221;137;470;96421;536;12;13.39;15;11;51
107222;137;470;96421;227;35;4.14;15;11;51
107223;137;470;96421;225;88;4.43;15;11;51
107230;137;470;96421;516;13;45;15;11;51
107231;137;470;96421;278;104;2.1;15;11;51
107233;137;470;96421;224;12;89.61;15;11;51
107234;137;470;96421;216;73;25.5;15;11;51
107235;137;470;96421;225;67;4.43;15;11;51
107585;137;470;96540;401;15;32.96;15;15;31
107587;137;470;96540;516;14;45.9;15;15;31
107890;137;470;96645;263;77;4.18;15;9;50
107892;137;470;96645;286;207;2.77;15;9;50
107893;137;470;96645;478;29;18.18;15;9;50
107894;137;470;96645;306;84;102;15;9;50
107895;137;470;96645;503;16;287.85;15;9;50
108150;137;470;96753;387;18;32.32;15;20;5
108151;137;470;96753;570;18;13.26;15;20;5
108153;137;470;96753;247;25;32.32;15;20;5
108737;137;470;96969;501;15;348.45;15;10;39
108738;137;470;96969;227;44;4.18;15;10;39
108739;137;470;96969;602;17;13.39;15;10;39
109002;137;470;97080;525;14;25.5;15;9;17
109003;137;470;97080;465;125;18.18;15;9;17
109004;137;470;97080;513;13;234.6;15;9;17
109005;137;470;97080;361;114;5.05;15;9;17
109006;137;470;97080;261;99;3.81;15;9;17
109007;137;470;97080;289;232;1.11;15;9;17
109008;137;470;97080;521;15;25.25;15;9;17
109011;137;470;97080;399;12;32.32;15;9;17
109012;137;470;97080;568;16;13.13;15;9;17
109232;137;470;97174;263;148;4.18;15;11;46
109233;137;470;97174;286;28;2.82;15;11;46
109234;137;470;97174;533;13;25.75;15;11;46
109235;137;470;97174;481;91;18.54;15;11;46
109437;137;470;97253;606;12;13.13;15;9;13
109637;137;470;97337;566;13;13.39;15;13;34
109639;137;470;97337;322;56;38.11;15;13;34
109925;137;470;97446;233;49;1.93;15;13;58
109926;137;470;97446;302;17;48.96;15;13;58
110308;137;470;97607;479;44;18.36;15;22;53
110309;137;470;97607;222;11;91.8;15;22;53
110310;137;470;97607;336;63;24.72;15;22;53
110311;137;470;97607;614;15;13.13;15;22;53
110312;137;470;97607;606;13;13.26;15;22;53
110313;137;470;97607;224;16;87.87;15;22;53
110314;137;470;97607;306;38;104.04;15;22;53
110316;137;470;97607;215;88;37.88;15;22;53
110317;137;470;97607;338;87;20;15;22;53
110318;137;470;97607;645;84;18.5;15;22;53
110548;137;470;97688;451;89;18.54;15;14;13
111480;137;470;98058;320;84;112;15;23;18
111483;137;470;98058;566;14;13.26;15;23;18
111484;137;470;98058;616;13;13.39;15;23;18
111801;137;470;98180;479;91;18.36;15;18;30
111802;137;470;98180;580;12;13.39;15;18;30
111803;137;470;98180;293;130;1.08;15;18;30
112160;137;470;98310;634;12;32.96;15;15;1
112161;137;470;98310;525;15;25.5;15;15;1
112162;137;470;98310;627;13;32.96;15;15;1
112163;137;470;98310;258;147;3.74;15;15;1
112650;137;470;98519;606;14;13.39;15;15;35
112651;137;470;98519;349;88;18.36;15;15;35
112652;137;470;98519;478;124;18.36;15;15;35
112654;137;470;98519;514;11;232.3;15;15;35
112655;137;470;98519;519;15;30.9;15;15;35
112656;137;470;98519;399;13;32.32;15;15;35
113075;137;470;98705;449;79;18.54;15;13;30
113076;137;470;98705;639;13;32.32;15;13;30
113077;137;470;98705;483;32;18.18;15;13;30
113289;137;470;98786;293;104;1.07;15;22;30
113290;137;470;98786;475;41;18.18;15;22;30
113291;137;470;98786;447;12;35;15;22;30
113292;137;470;98786;278;56;2.12;15;22;30
113293;137;470;98786;313;77;99;15;22;30
113622;137;470;98907;603;13;13.39;15;12;11
113623;137;470;98907;513;13;230;15;12;11
113624;137;470;98907;627;18;32.64;15;12;11
113625;137;470;98907;539;11;13.26;15;12;11
113627;137;470;98907;570;12;13.13;15;12;11
113628;137;470;98907;553;11;13.26;15;12;11
113630;137;470;98907;260;149;4.18;15;12;11
113946;137;470;99034;258;76;3.81;15;11;36
114694;137;470;99335;360;31;18.18;15;21;58
114697;137;470;99335;293;137;1.05;15;21;58
114699;137;470;99335;325;75;22.66;15;21;58
115002;137;470;99458;478;99;18.18;15;21;40
115004;137;470;99458;354;79;18.36;15;21;40
115304;137;470;99575;411;12;34.68;15;11;36
115307;137;470;99575;449;71;18.54;15;11;36
115308;137;470;99575;464;97;18.18;15;11;36
115309;137;470;99575;216;26;25.25;15;11;36
115311;137;470;99575;292;199;2.6;15;11;36
115312;137;470;99575;352;61;18.54;15;11;36
115313;137;470;99575;512;13;234.6;15;11;36
115581;137;470;99672;468;34;18.18;15;15;25
116116;137;470;99874;338;13;20;15;13;41
116118;137;470;99874;293;118;1.07;15;13;41
116119;137;470;99874;320;25;115.36;15;13;41
116120;137;470;99874;261;96;3.77;15;13;41
116121;137;470;99874;261;75;3.77;15;13;41
116122;137;470;99874;334;81;15.15;15;13;41
116124;137;470;99874;325;59;22.66;15;13;41
116128;137;470;99874;470;51;18.36;15;13;41
117082;137;470;100248;263;59;4.22;15;13;34
117086;137;470;100248;357;75;18.18;15;13;34
117556;137;470;100429;356;96;18.54;15;11;47
117557;137;470;100429;503;11;285;15;11;47
117559;137;470;100429;263;170;4.22;15;11;47
118378;137;470;100733;468;42;18.54;15;15;40
118379;137;470;100733;368;86;5.1;15;15;40
118707;137;470;100856;274;103;0.66;15;21;32
118902;137;470;100944;303;65;32.96;15;22;21
118904;137;470;100944;233;27;1.93;15;22;21
118906;137;470;100944;254;59;3.81;15;22;21
118908;137;470;100944;352;68;18.36;15;22;21
118909;137;470;100944;560;12;13.26;15;22;21
118911;137;470;100944;364;62;5.15;15;22;21
118913;137;470;100944;281;180;2.06;15;22;21
118914;137;470;100944;468;51;18.54;15;22;21
119105;137;470;101018;311;45;29;15;10;13
119106;137;470;101018;364;77;5.05;15;10;13
119381;137;470;101123;274;83;0.67;15;18;8
119382;137;470;101123;366;86;5.1;15;18;8
119719;137;470;101246;331;22;106.05;15;9;45
119721;137;470;101246;214;66;50;15;9;45
119722;137;470;101246;290;81;1.07;15;9;45
119959;137;470;101330;588;13;13.26;15;16;50
120092;137;470;101391;260;79;4.18;15;17;43
120093;137;470;101391;227;75;4.22;15;17;43
120095;137;470;101391;328;73;18.36;15;17;43
120475;137;470;101555;366;31;5.1;15;18;31
120477;137;470;101555;334;33;15.15;15;18;31
120478;137;470;101555;261;61;3.81;15;18;31
120480;137;470;101555;320;56;113.12;15;18;31
120483;137;470;101555;215;58;37.88;15;18;31
120485;137;470;101555;343;12;16.48;15;18;31
120783;137;470;101670;554;14;13.13;15;13;13
120787;137;470;101670;407;12;32.96;15;13;13
121002;137;470;101756;290;123;1.07;15;23;32
121003;137;470;101756;438;12;35.35;15;23;32
121004;137;470;101756;541;13;13.26;15;23;32
121005;137;470;101756;407;11;32.64;15;23;32
121006;137;470;101756;288;76;1.16;15;23;32
121007;137;470;101756;331;43;107.1;15;23;32
121008;137;470;101756;598;11;13.13;15;23;32
121303;137;470;101876;331;18;105;15;22;56
121304;137;470;101876;274;44;0.68;15;22;56
121573;137;470;101965;263;156;4.18;15;16;34
121574;137;470;101965;360;24;18.36;15;16;34
121575;137;470;101965;250;57;3.77;15;16;34
121576;137;470;101965;447;14;35;15;16;34
121578;137;470;101965;301;34;106.05;15;16;34
122203;137;470;102208;302;53;48.48;15;16;54
122206;137;470;102208;263;109;4.18;15;16;54
122544;137;470;102325;492;21;18.54;15;13;24
122545;137;470;102325;251;59;4.22;15;13;24
122551;137;470;102325;218;56;12.63;15;13;24
122554;137;470;102325;619;11;32.96;15;13;24
122556;137;470;102325;349;97;18.36;15;13;24
122558;137;470;102325;256;96;4.14;15;13;24
122560;137;470;102325;332;11;30.9;15;13;24
122850;137;470;102446;349;12;18.54;15;14;31
122851;137;470;102446;447;12;35.7;15;14;31
123057;137;470;102534;510;14;234.6;15;10;8
123059;137;470;102534;263;96;4.18;15;10;8
123060;137;470;102534;301;73;107.1;15;10;8
123296;137;470;102628;274;104;0.67;15;18;30
123297;137;470;102628;292;155;2.58;15;18;30
123298;137;470;102628;334;49;15.15;15;18;30
123719;137;470;102793;325;57;22;15;22;4
124727;137;470;103220;283;83;3.5;15;14;38
124729;137;470;103220;254;96;3.77;15;14;38
124731;137;470;103220;233;28;1.91;15;14;38
125671;137;470;103585;302;58;48;15;10;44
125672;137;470;103585;354;22;18.36;15;10;44
126208;137;470;103796;461;43;18.54;15;18;51
126386;137;470;103875;250;167;3.77;15;9;13
126387;137;470;103875;214;65;51.5;15;9;13
126981;137;470;104086;350;16;18.18;15;17;41
126982;137;470;104086;518;12;30.9;15;17;41
126983;137;470;104086;225;71;4.3;15;17;41
126984;137;470;104086;387;14;32.32;15;17;41
126985;137;470;104086;325;11;22.44;15;17;41
126988;137;470;104086;543;12;13.26;15;17;41
128077;137;470;104512;260;22;4.22;15;14;51
128079;137;470;104512;311;67;29.29;15;14;51
128452;137;470;104645;293;103;1.05;15;19;8
128453;137;470;104645;650;13;25.5;15;19;8
128455;137;470;104645;287;98;1.29;15;19;8
128742;137;470;104747;261;154;3.77;15;16;34
128895;137;470;104804;454;62;18.18;15;23;0
128896;137;470;104804;290;195;1.05;15;23;0
129425;137;470;104996;271;47;3.54;15;21;23
129427;137;470;104996;513;15;230;15;21;23
130412;137;470;105397;214;25;50;15;20;6
130416;137;470;105397;311;34;29.58;15;20;6
131213;137;470;105716;306;26;104.04;15;16;10
131214;137;470;105716;261;152;3.81;15;16;10
131570;137;470;105847;219;12;1936.98;15;23;57
131571;137;470;105847;416;14;34.68;15;23;57
131572;137;470;105847;247;65;32.32;15;23;57
131573;137;470;105847;340;28;4.5;15;23;57
131575;137;470;105847;498;52;18.18;15;23;57
131577;137;470;105847;354;14;18.18;15;23;57
131781;137;470;105929;225;77;4.43;15;23;39
131923;137;470;105987;272;124;2.93;15;23;22
132184;137;470;106090;265;62;4.18;15;22;43
132185;137;470;106090;370;14;32.64;15;22;43
132186;137;470;106090;331;69;106.05;15;22;43
132187;137;470;106090;458;88;18.18;15;22;43
132457;137;470;106194;404;14;32.32;15;22;47
132460;137;470;106194;430;11;25.5;15;22;47
132757;137;470;106317;356;69;18.54;15;17;43
132762;137;470;106317;331;45;106.05;15;17;43
133527;137;470;106600;250;23;3.77;15;11;5
133530;137;470;106600;485;32;18.18;15;11;5
133531;137;470;106600;533;13;25.5;15;11;5
